,Track ID,Track Name,Track Added At,Track Popularity,Track Duration,Available Markets,Album,Album Type,Artist,Release Date,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Speechiness,Valence,Tempo
3750,5bx0tMIUHBVBtfcZjo2iab,Slim's Return,2020-01-10T10:15:50Z,3,236306,0,Shades Of Blue: Madlib Invades Blue Note,album,|Madlib,2003,1.0,1.0,4.0,0.715,0.49,0.41,0.00184,0.2,-9.77,0.0671,0.68,138.873,0.0671,0.68,138.873
3751,5YTPRVC0gOXdD17IhOanqI,Gypsy Blue - Remastered 2002/Rudy Van Gelder Edition,2020-01-10T10:15:50Z,46,388026,79,Open Sesame (The Rudy Van Gelder Edition),album,|Freddie Hubbard,2002-01-01,8.0,1.0,4.0,0.711,0.294,0.484,0.795,0.113,-11.358,0.0458,0.582,60.987,0.0458,0.582,60.987
3752,63AaQYxlEqKvcUiv9M8i1m,Yana,2020-01-10T10:15:50Z,37,345960,79,KingMaker,album,|Joel Ross,2019-05-03,5.0,1.0,4.0,0.883,0.732,0.198,1.1e-05,0.0659,-11.775,0.028,0.618,88.174,0.028,0.618,88.174
3753,6ybViy2qrO9sIi41EgRJgx,Don't Know Why,2020-01-10T10:15:50Z,73,186146,79,Come Away With Me,album,|Norah Jones,2002-02-26,5.0,0.0,4.0,0.034,0.671,0.862,0.77,0.057,-5.619,0.0687,0.914,120.835,0.0687,0.914,120.835
3754,0QdLJ4eDU4vJ39nfT9sIPJ,Doin' Something,2020-01-10T10:15:50Z,38,405906,79,Doin' Something,album,|Soulive,2001-01-01,5.0,0.0,4.0,0.913,0.306,0.18,0.000931,0.121,-9.937,0.0296,0.0984,95.488,0.0296,0.0984,95.488
3755,6lqMQBVrT9dbFAxqAGhoKj,Soul Eyes,2020-01-10T10:15:50Z,3,202080,0,Soul Eyes,single,|Kandace Springs|Terence Blanchard,2016-04-29,8.0,1.0,4.0,0.0291,0.775,0.571,0.0882,0.0941,-8.097,0.0342,0.379,97.491,0.0342,0.379,97.491
3756,7e0j6jReCfN5KJkDNLHyHQ,Afro Blue,2020-01-10T10:15:50Z,51,307626,78,Black Radio,album,|Robert Glasper Experiment|Erykah Badu,2012-01-01,7.0,1.0,4.0,0.000437,0.336,0.978,0.000525,0.138,-2.358,0.0846,0.496,129.842,0.0846,0.496,129.842
3757,56fiFTRrSiHHH3gBeaTg2P,Nero Forte,2020-01-27T10:07:19Z,73,315177,78,We Are Not Your Kind,album,|Slipknot,2019-08-09,4.0,0.0,4.0,0.00191,0.476,0.991,0.0,0.121,-2.855,0.15,0.202,82.997,0.15,0.202,82.997
3758,4Htt3QaBWdLggq88rJI5MU,Inside Out,2020-01-27T10:07:19Z,69,226348,79,Inside Out,single,|Five Finger Death Punch,2019-12-02,6.0,0.0,3.0,0.000505,0.311,0.959,0.00012,0.328,-5.104,0.107,0.336,149.406,0.107,0.336,149.406
3759,14EXZEog1hW97d6yz8ejih,The End of All We Know,2020-01-27T10:07:19Z,61,251512,79,The End of All We Know,single,|Bleed From Within,2019-11-29,3.0,0.0,4.0,0.00821,0.461,0.897,0.0,0.0965,-3.982,0.092,0.358,165.107,0.092,0.358,165.107
3760,4GssB27iJeqmfGxS94Tfij,Popular Monster,2020-01-27T10:07:19Z,75,220537,79,Popular Monster,single,|Falling In Reverse,2019-11-20,1.0,0.0,4.0,0.000725,0.345,0.89,2.98e-06,0.204,-4.175,0.0774,0.276,137.973,0.0774,0.276,137.973
3761,6E5gsJm3t0RqmiHBfUBaya,Killing Me Slowly,2020-01-27T10:07:19Z,65,237065,79,Killing Me Slowly,single,|Bad Wolves,2019-08-23,2.0,1.0,4.0,0.000316,0.567,0.925,0.0235,0.186,-4.131,0.0446,0.457,120.057,0.0446,0.457,120.057
3762,5VXeawVov6ikGAaT0If8n9,Can You Hear Me,2020-01-28T11:24:49Z,59,172867,78,The Nothing,album,|Korn,2019-09-13,10.0,1.0,4.0,0.0119,0.469,0.951,0.0,0.0976,-4.222,0.111,0.283,149.976,0.111,0.283,149.976
3763,3zyO75z96PN667L0I7jgwf,The In-Between,2020-01-27T10:07:19Z,60,254811,78,The In-Between,single,|In This Moment,2020-01-22,8.0,1.0,4.0,5.65e-06,0.339,0.972,0.145,0.365,-5.26,0.185,0.125,200.113,0.185,0.125,200.113
3764,5xa5C8TmCuF1q8cBRutiMY,Blinded,2020-01-27T10:07:19Z,59,202158,13,Shaped by Fire,album,|As I Lay Dying,2019-09-20,7.0,1.0,4.0,5.54e-05,0.521,0.895,0.349,0.0985,-5.242,0.0442,0.237,120.117,0.0442,0.237,120.117
3765,1T8IRUJBga0JXioJZvxjBR,DEUTSCHLAND,2020-01-27T10:07:19Z,71,322339,79,DEUTSCHLAND,single,|Rammstein,2019-03-28,10.0,0.0,4.0,5.17e-06,0.309,0.98,0.707,0.313,-3.764,0.106,0.137,175.178,0.106,0.137,175.178
3766,24lq7iazH1xoHKCXRgl3La,Protector,2020-01-27T10:07:19Z,55,321970,78,Protector,single,|Heaven Shall Burn,2020-01-10,4.0,0.0,4.0,5.08e-05,0.39,0.939,0.0,0.0968,-3.828,0.0787,0.495,161.997,0.0787,0.495,161.997
3767,0YZEYxd1oiqZRFhnnmTKKi,Another Life,2020-01-27T10:07:19Z,66,205394,78,Disguise,album,|Motionless In White,2019-06-07,8.0,1.0,4.0,0.00127,0.436,0.761,0.00403,0.173,-2.43,0.0506,0.282,142.027,0.0506,0.282,142.027
3768,3cjPSKlHrekNwiE1fZybZ5,Straight to Hell,2020-01-27T10:07:19Z,66,225027,79,Straight to Hell,single,|Ozzy Osbourne,2019-11-22,7.0,1.0,4.0,0.000151,0.495,0.993,0.0,0.368,-3.014,0.145,0.29,149.912,0.145,0.29,149.912
3769,11PKEBCjw8OCK5YUo9vm0H,Full Circle,2020-01-27T10:07:19Z,68,202249,79,Full Circle,single,|Five Finger Death Punch,2020-01-03,7.0,1.0,4.0,0.000197,0.427,0.944,0.0159,0.0625,-2.885,0.0565,0.248,101.078,0.0565,0.248,101.078
3770,2093eVNfimjmNjU1gk1ES7,Unsainted,2020-01-27T10:07:19Z,25,260276,0,Unsainted,single,|Slipknot,2019-05-16,9.0,0.0,1.0,0.00211,0.417,0.529,0.755,0.11,-9.338,0.0315,0.0561,114.116,0.0315,0.0561,114.116
3771,03sEzk1VyrUZSgyhoQR0LZ,Pneuma,2020-01-28T11:24:49Z,68,713191,79,Fear Inoculum,album,|TOOL,2019-08-30,8.0,1.0,4.0,3.01e-05,0.58,0.981,0.00353,0.373,-3.529,0.048,0.39,105.011,0.048,0.39,105.011
3772,2qteWVf7459okiPxGwgyez,Taste of Regret,2020-01-27T10:07:19Z,57,208272,78,Taste of Regret,single,|Of Mice & Men,2019-09-06,0.0,1.0,4.0,0.00014,0.185,0.91,0.0,0.18,-5.283,0.151,0.188,165.355,0.151,0.188,165.355
3773,1tS3YIyOAczsBzjub9PrZj,Soak Me in Bleach,2020-01-27T10:07:19Z,63,225916,77,Soak Me in Bleach,single,|The Amity Affliction,2020-01-08,6.0,0.0,4.0,0.000267,0.452,0.982,5.5e-05,0.329,-6.381,0.0944,0.106,113.692,0.0944,0.106,113.692
3774,0SBUIoqiMcPpIOjvstP3yF,Last Time,2020-01-27T10:07:19Z,45,267173,13,Last Time,single,|Sepultura,2019-12-20,8.0,0.0,4.0,0.00136,0.534,0.989,3.8e-06,0.258,-5.328,0.139,0.15,123.029,0.139,0.15,123.029
3775,3wM13F78fqqDXxJdBPO96S,Cannibal,2020-01-27T10:07:19Z,59,255546,79,Cannibal,single,|Bury Tomorrow,2020-01-10,7.0,1.0,4.0,0.000158,0.531,0.984,0.000788,0.168,-7.243,0.0607,0.133,120.016,0.0607,0.133,120.016
3776,43p3yUycoSonKPKIjsWWo7,Unleashed,2020-01-27T10:07:19Z,50,275177,3,Unleashed,single,|Killswitch Engage,2019-06-25,4.0,0.0,4.0,0.00017,0.594,0.933,0.359,0.264,-6.072,0.198,0.159,108.041,0.198,0.159,108.041
3777,2jwkM797DoehZMTIqB1BHI,All Pride No Pain,2020-01-27T10:07:19Z,54,207398,79,All Pride No Pain,single,|Upon A Burning Body,2019-05-31,9.0,0.0,4.0,8.63e-05,0.512,0.952,4.16e-05,0.0544,-3.285,0.167,0.17,122.988,0.167,0.17,122.988
3778,57yI1u6t6cFXbjgjQcRHug,Resentment,2020-01-27T10:07:19Z,69,227266,78,Resentment,single,|A Day To Remember,2019-11-22,8.0,1.0,4.0,9.07e-05,0.581,0.903,0.124,0.187,-5.013,0.0786,0.177,107.028,0.0786,0.177,107.028
3779,619hpcXgBy1EOwOT27cn5s,You'll Never Find Me,2020-01-27T10:07:19Z,20,220880,0,You'll Never Find Me,single,|Korn,2019-06-26,0.0,1.0,4.0,0.000397,0.317,0.965,0.0,0.306,-3.795,0.339,0.591,149.992,0.339,0.591,149.992
3780,114UntvHqX0uRoBun9sTAR,Time Bomb,2020-01-27T10:07:19Z,62,217462,78,Time Bomb / Already Dead,single,|Hollywood Undead,2019-11-15,1.0,0.0,4.0,1.6e-05,0.357,0.977,0.892,0.105,-6.489,0.124,0.28,159.81,0.124,0.28,159.81
3781,3hF0Kw2yIWzG7AOH7FK2If,Crack of Doom (feat. Troy Sanders),2020-01-27T10:07:19Z,51,233929,74,Crack of Doom (feat. Troy Sanders),single,|Kvelertak|Troy Sanders,2020-01-05,6.0,0.0,4.0,0.0235,0.42,0.876,0.000146,0.157,-5.35,0.098,0.117,119.091,0.098,0.117,119.091
3782,2S9vwztrbTtQzplp0y2QBQ,FAKERS PLAGUE,2020-01-27T10:07:19Z,59,353805,78,FAKERS PLAGUE,single,|While She Sleeps,2019-12-06,8.0,0.0,4.0,1.05e-05,0.382,0.94,0.293,0.349,-6.105,0.0682,0.356,145.987,0.0682,0.356,145.987
3783,1Hy0m0aaG67ttQZoytmKd8,The Vengeance,2020-01-27T10:07:19Z,59,209480,78,The Night,single,|Black Veil Brides,2019-11-29,4.0,1.0,4.0,5.85e-05,0.22,0.982,0.289,0.661,-3.912,0.121,0.241,171.928,0.121,0.241,171.928
3784,12twP0oGdOTzmxLd0CoGs3,Hornet's Nest,2020-01-27T10:07:19Z,52,279811,79,Hornet's Nest,single,|Power Trip,2019-10-08,2.0,0.0,4.0,4.36e-05,0.537,0.931,0.0114,0.0579,-5.036,0.0559,0.372,95.031,0.0559,0.372,95.031
3785,0aYsQCB49PWEcgYb8pXQwM,Calcified,2020-01-28T11:24:49Z,47,235960,79,Calcified,single,|Sylosis,2020-01-10,3.0,0.0,4.0,0.000532,0.504,0.933,2.74e-05,0.071,-3.442,0.0519,0.323,120.018,0.0519,0.323,120.018
3786,7m3GcIhH7holai6lVlEKNj,Masochist,2020-01-27T10:07:19Z,49,239626,2,Masochist,single,|Polaris,2019-11-07,1.0,1.0,4.0,0.00196,0.37,0.916,3.59e-06,0.118,-1.917,0.194,0.187,172.846,0.194,0.187,172.846
3787,4uWDkbZzZZYLEcwBFyrAhY,Underneath,2020-01-27T10:07:19Z,54,279193,78,Underneath,single,|Code Orange,2020-01-10,1.0,0.0,4.0,0.00151,0.496,0.88,2.92e-05,0.0592,-2.242,0.0359,0.148,140.009,0.0359,0.148,140.009
3788,0C4bx13JIMSWOAxd8TaoVq,Under the Graveyard,2020-01-27T10:07:19Z,71,297682,79,Under the Graveyard,single,|Ozzy Osbourne,2019-11-08,2.0,0.0,4.0,1.52e-05,0.322,0.95,9.61e-06,0.158,-4.553,0.182,0.263,199.958,0.182,0.263,199.958
3789,08vJxMYhmZu6YTWqVmLgrA,The Hunted (feat. Sully Erna),2020-01-27T10:07:19Z,58,223357,79,The Hunted,single,|Saint Asonia|Sully Erna,2019-07-24,0.0,1.0,4.0,1.42e-05,0.406,0.842,0.714,0.25,-4.596,0.079,0.191,125.069,0.079,0.191,125.069
3790,6XsAmpE32dh3A8KnU9XyNq,Death Portrait,2020-01-27T10:07:19Z,52,308826,79,Death Portrait,single,|Lorna Shore,2019-11-08,5.0,1.0,4.0,4.42e-05,0.493,0.984,4.99e-06,0.349,-4.222,0.0672,0.192,103.963,0.0672,0.192,103.963
3791,2Fup9XFE9sXWu9Qft2Q7ZB,The Signal Fire (feat. Howard Jones),2020-01-27T10:07:19Z,56,185066,76,Atonement,album,|Killswitch Engage|Howard Jones,2019-08-16,1.0,0.0,4.0,0.000377,0.556,0.888,0.0,0.214,-3.985,0.0377,0.446,96.033,0.0377,0.446,96.033
3792,4pJM8ZZ3YIO4xOeD5k8s5P,Save Me,2020-01-27T10:07:19Z,11,223240,0,Save Me,single,|Skillet,2019-06-14,11.0,1.0,4.0,2.72e-05,0.494,0.95,0.642,0.19,-5.528,0.129,0.15,115.087,0.129,0.15,115.087
3793,6KJkp3AB5DTFJSY7L5ofwe,Poverty of Self,2020-01-27T10:07:19Z,49,205669,13,Poverty of Self,single,|Currents,2019-11-29,6.0,1.0,4.0,0.0002,0.353,0.994,0.0,0.39,-3.38,0.204,0.154,184.932,0.204,0.154,184.932
3794,5Tuyx5F52gMpUr5CdH8Awg,Strength to Draw the Line,2020-01-27T10:07:19Z,50,168164,79,Strength to Draw the Line,single,|Jasta|Jesse Leach,2019-11-06,1.0,1.0,1.0,2.37e-05,0.465,0.981,0.00603,0.211,-5.095,0.135,0.289,108.335,0.135,0.289,108.335
3795,4IFES4aTHxER2VhckmkYG8,Do or Die,2020-01-27T10:07:19Z,52,222487,79,Do or Die,single,|Machine Head,2019-10-11,6.0,0.0,3.0,0.000368,0.315,0.975,0.0,0.248,-2.912,0.198,0.35,159.455,0.198,0.35,159.455
3796,5KeMe6s7NC1h9Xg7CgDbYO,Oh My God,2020-01-27T10:07:19Z,51,252689,79,Oh My God,single,|HELLYEAH,2019-06-28,9.0,1.0,4.0,1.74e-05,0.327,0.991,0.848,0.311,-4.521,0.159,0.105,137.216,0.159,0.105,137.216
3797,4CqiQWMP6T0SL1aGSmsFqZ,Love Me to Death,2020-01-27T10:07:19Z,48,255033,13,Love Me to Death,single,|Suicide Silence,2019-11-15,2.0,1.0,4.0,0.000291,0.214,0.959,0.0162,0.377,-5.118,0.105,0.179,82.415,0.105,0.179,82.415
3798,4bGohc8Fun0Z1lnrqbTqIj,On the Top,2020-01-27T10:07:19Z,44,328138,42,On the Top,single,|Jinjer,2019-10-11,5.0,0.0,4.0,0.000113,0.475,0.994,0.0127,0.0535,-4.978,0.25,0.0399,125.033,0.25,0.0399,125.033
3799,1eblwcX9HlpO9tqZbbeadM,My Own Grave,2020-01-27T10:07:19Z,48,253317,13,Shaped by Fire,single,|As I Lay Dying,2019-08-09,1.0,1.0,4.0,0.000125,0.48,0.952,0.000755,0.2,-4.049,0.0493,0.31,127.151,0.0493,0.31,127.151
3800,17aUTUaDHrwv49PViccjy9,Carry the Weight,2020-01-27T10:07:19Z,52,229266,79,Carry the Weight / From the First Note,single,|We Came As Romans,2019-09-27,11.0,0.0,4.0,2.97e-05,0.4,0.89,0.0106,0.21,-3.469,0.0608,0.313,158.053,0.0608,0.313,158.053
3801,7hEk5UTV73GwV9mjw8fBy8,Reckless,2020-01-27T10:07:19Z,52,185066,79,Reckless,single,|Lacuna Coil,2019-09-13,6.0,1.0,4.0,3.78e-05,0.244,0.986,0.831,0.133,-4.149,0.1,0.177,117.005,0.1,0.177,117.005
3802,71Xt6VYnf3wMkIumZNd5xz,Bring Back the Plague,2020-01-27T10:07:19Z,46,268080,79,Bring Back the Plague,single,|Cattle Decapitation,2019-10-03,8.0,1.0,4.0,1.03e-05,0.48,0.913,2.28e-05,0.116,-4.788,0.0803,0.262,129.981,0.0803,0.262,129.981
3803,0WqNI4pN93epyGavKOHqgj,Learn To Walk Again,2020-01-27T10:07:19Z,58,167872,79,N.A.T.I.O.N.,album,|Bad Wolves,2019-10-25,6.0,1.0,4.0,0.000335,0.307,0.962,0.0,0.27,-4.662,0.101,0.427,131.388,0.101,0.427,131.388
3804,2yHGJi1DW6Tii8ZpACIPuX,Burn,2020-01-27T10:07:19Z,38,167144,11,Burn,single,|Lionheart,2019-10-04,4.0,0.0,4.0,9.55e-05,0.395,0.958,5.94e-05,0.0589,-4.05,0.0427,0.486,74.982,0.0427,0.486,74.982
3805,1GDl9OOKwfxVDV8jh6zce9,Steh auf,2020-01-27T10:07:19Z,58,184680,79,Steh auf,single,|Lindemann,2019-09-13,11.0,1.0,4.0,5.67e-05,0.357,0.985,0.000454,0.152,-2.878,0.159,0.35,90.302,0.159,0.35,90.302
3806,7HZHFE3NN7uQgf9JRRN3Hh,Hollowed Heart,2020-01-27T10:07:19Z,39,231959,2,Hollowed Heart,single,|Make Them Suffer,2019-06-07,9.0,1.0,4.0,2.64e-05,0.523,0.94,0.00861,0.18,-4.74,0.0532,0.425,124.027,0.0532,0.425,124.027
3807,3TG250zay6SvwFwQpEqnEr,No Absolution,2020-01-27T10:07:19Z,50,249893,79,No Absolution,single,|Lost Society,2019-06-14,6.0,1.0,4.0,0.000361,0.476,0.99,3.25e-06,0.409,-2.24,0.133,0.406,130.97,0.133,0.406,130.97
3808,6ZfTIN0gmZft7Ewe9gjOyR,SAVAGES,2020-01-27T10:07:19Z,58,177853,79,The Silver Scream,album,|Ice Nine Kills,2018-10-05,9.0,1.0,4.0,0.00347,0.545,0.86,0.000344,0.0884,-4.053,0.0383,0.5,90.004,0.0383,0.5,90.004
3809,07ljEvN2b9J0YRuTEBT3ZJ,Leviathan,2020-01-27T10:07:19Z,56,275933,78,Leviathan,single,|Volbeat,2019-05-15,2.0,0.0,4.0,0.00402,0.555,0.925,0.000345,0.122,-4.008,0.121,0.308,97.495,0.121,0.308,97.495
3810,6nMNpGl4VvMhtYigbbOmBu,Leave It All Behind,2020-01-27T10:07:19Z,62,198248,78,Leave It All Behind,single,|Sleeping With Sirens,2019-06-19,4.0,1.0,4.0,0.00266,0.544,0.944,1.48e-06,0.103,-6.161,0.0522,0.572,135.076,0.0522,0.572,135.076
3811,0TpukZ7KJGyxYGFe6AgtOD,Viva La Victoria,2020-01-27T10:07:19Z,56,191669,79,Viva La Victoria,single,|Eclipse,2019-08-23,2.0,1.0,4.0,0.00027,0.59,0.873,2.2e-06,0.0681,-5.628,0.105,0.204,119.978,0.105,0.204,119.978
3812,6GS7dWKyY8vCJHaThLZVEz,Fade,2020-01-27T10:07:19Z,48,205750,79,Fade,single,|Catch Your Breath,2019-05-17,1.0,1.0,4.0,1.08e-05,0.469,0.977,0.0,0.591,-3.535,0.0506,0.333,95.009,0.0506,0.333,95.009
3813,0nER4VGgRAjyxtM9f1H43I,Counterfeit,2020-01-27T10:07:19Z,48,172733,79,Counterfeit,single,|Wolves At The Gate,2019-07-12,0.0,0.0,4.0,0.0257,0.404,0.97,0.0,0.0741,-5.853,0.42,0.196,95.047,0.42,0.196,95.047
3814,2nb7KVajlFlcJG2mAZiDuG,The Red Baron,2020-01-27T10:07:19Z,26,202333,0,The Red Baron,single,|Sabaton,2019-06-12,10.0,0.0,4.0,5.53e-05,0.522,0.97,0.0,0.246,-4.576,0.209,0.488,121.054,0.209,0.488,121.054
3815,2wJJNgD6GrKoQ435VxTRv6,MAYDAY (feat. Ryo from Crystal Lake),2020-01-27T10:07:19Z,63,227011,78,THE SIDE EFFECTS,album,|coldrain|Ryo,2019-08-28,6.0,1.0,3.0,1.99e-05,0.156,0.901,0.806,0.035,-8.03,0.0562,0.171,145.627,0.0562,0.171,145.627
3816,44BNyVL3bgEMxwpn0cQ3Yo,Protection,2020-01-27T10:07:19Z,40,349968,0,Protection,single,|Alcest,2019-08-23,10.0,1.0,4.0,0.0119,0.469,0.951,0.0,0.0976,-4.222,0.111,0.283,149.976,0.111,0.283,149.976
3817,3zyO75z96PN667L0I7jgwf,The In-Between,2020-01-27T14:31:25Z,60,254811,78,The In-Between,single,|In This Moment,2020-01-22,2.0,1.0,4.0,0.000119,0.448,0.947,0.0201,0.116,-6.658,0.0785,0.0835,124.045,0.0785,0.0835,124.045
3818,6W4pRJhZhyO3rz9vTITKRB,Angels Calling,2020-01-27T14:31:25Z,60,353266,79,Angels Calling,single,|Sabaton|Apocalyptica,2020-01-17,2.0,1.0,3.0,3.76e-05,0.479,0.997,3.42e-05,0.31,-2.449,0.15,0.0987,102.545,0.15,0.0987,102.545
3819,5jpkH5t4OvHdzEG86GF6b0,Animus,2020-01-27T14:31:25Z,45,217463,78,Animus,single,|Monuments,2020-01-24,4.0,1.0,4.0,3.24e-05,0.275,0.981,0.863,0.156,-4.187,0.308,0.0746,155.867,0.308,0.0746,155.867
3820,7xDqmcKDp4054gnvccfTnK,Two Steps,2020-01-27T14:31:25Z,51,202322,78,Two Steps,single,|Suicide Silence,2020-01-17,5.0,0.0,4.0,5.37e-05,0.455,0.921,0.554,0.15,-4.978,0.082,0.204,135.386,0.082,0.204,135.386
3821,2bYpRa644KKk9u8PDLcp9K,Artificial,2020-01-27T14:31:25Z,41,248136,79,Artificial,single,|Lost Society,2020-01-24,6.0,0.0,4.0,0.00304,0.386,0.92,6.56e-06,0.341,-2.906,0.306,0.518,156.991,0.306,0.518,156.991
3822,473gsXF8axYSsplgUfnbXf,NO WAY OUT,2020-01-27T14:31:25Z,50,215053,79,NO WAY OUT,single,|The Word Alive,2020-01-24,2.0,0.0,4.0,0.000616,0.588,0.946,0.000285,0.116,-3.76,0.0433,0.519,123.013,0.0433,0.519,123.013
3823,1P0aKv8tuOcxIXiYVM7pmS,Die Leere (The Void),2020-01-27T14:31:25Z,31,233700,2,The Void (Live at Wacken) / Die Leere,single,|Parkway Drive,2020-01-23,9.0,1.0,5.0,0.00118,0.462,0.918,0.558,0.176,-5.263,0.069,0.0936,103.178,0.069,0.0936,103.178
3824,2N9YeHulBclfW8uS19jZjR,Dark,2020-01-27T14:31:25Z,45,304826,78,Dark,single,"|Invent, Animate",2020-01-24,11.0,0.0,4.0,0.000278,0.441,0.836,0.00733,0.291,-5.429,0.0276,0.397,155.02,0.0276,0.397,155.02
3825,2PSvwfwjYpoGbuAoe3kW4O,The Last Crusade,2020-01-27T14:31:25Z,43,301255,79,The Book of Fire,album,|Mono Inc.,2020-01-24,11.0,1.0,4.0,3.87e-06,0.377,0.998,0.414,0.0796,-5.228,0.184,0.036,160.007,0.184,0.036,160.007
3826,4PZyMx0S5LQyi76JWOrXg0,Catalyst,2020-01-27T14:31:25Z,35,262880,79,Catalyst,single,|Neaera,2020-01-23,10.0,1.0,4.0,0.000665,0.428,0.945,0.000908,0.314,-4.426,0.096,0.323,175.995,0.096,0.323,175.995
3827,02nmnQEv361LklkxvtfYLD,Rewire (101),2020-01-27T14:31:25Z,39,110091,78,27 Miles Underwater,album,|Higher Power,2020-01-24,2.0,1.0,4.0,6.09e-05,0.258,0.934,0.000216,0.0609,-3.17,0.132,0.235,146.926,0.132,0.235,146.926
3828,19ADTXtVOkuyHhylsm7ULA,Brain Pain,2020-01-27T14:31:25Z,27,226572,2,Talking Myself In Circles,single,|Four Year Strong,2020-01-15,6.0,0.0,4.0,0.000211,0.173,0.893,0.0214,0.102,-5.53,0.163,0.36,84.985,0.163,0.36,84.985
3829,6iACYlu0i0csBkEHcuq34H,Sever,2020-01-27T14:31:25Z,56,242000,79,Sever,single,|Red,2020-01-17,6.0,1.0,4.0,0.000305,0.352,0.98,0.00482,0.103,-3.451,0.236,0.149,200.054,0.236,0.149,200.054
3830,12agMQaxWkreYs3SH1D4Ag,Underneath,2020-01-27T14:31:25Z,32,262462,79,Underneath,single,|Another Day's Armor,2020-01-24,6.0,1.0,4.0,1.85e-05,0.46,0.965,0.0644,0.316,-5.139,0.0472,0.696,130.008,0.0472,0.696,130.008
3831,0f0x0j8oX7ubhjkWubwIIW,Riot,2020-01-27T14:31:25Z,8,225746,1,"Ballistic, Sadistic (Japan Edition)",album,|Annihilator,2020-01-22,6.0,1.0,4.0,0.000415,0.448,0.661,6.42e-05,0.0499,-7.293,0.0311,0.213,139.983,0.0311,0.213,139.983
3832,2IrdmiRatVE5s3l2YRcIXH,Set Me Free,2020-01-27T14:31:25Z,67,381200,78,Set Me Free,single,|Avenged Sevenfold,2020-01-17,7.0,1.0,4.0,0.0033,0.459,0.957,0.000173,0.0589,-4.954,0.112,0.303,132.001,0.112,0.303,132.001
3833,0CBxu68qHYzNfZXWzzidFf,Modern Slave,2020-01-27T14:31:25Z,37,240213,60,C'est la vie,album,|Novelists FR,2020-01-24,6.0,0.0,4.0,1.5e-05,0.509,0.918,0.000381,0.385,-4.683,0.0423,0.363,115.072,0.0423,0.363,115.072
3834,19e2JID1D8etC6EPUcxTnd,All the Bad Men,2020-01-27T14:31:25Z,32,238986,79,All the Bad Men,single,|Psychotic Waltz,2020-01-24,1.0,1.0,4.0,5.16e-05,0.329,0.947,1.72e-06,0.398,-3.687,0.0757,0.343,119.078,0.0757,0.343,119.078
3835,6BwNwNj55X8x0Q5OwN76ZP,The Hardest Drug,2020-01-27T14:31:25Z,42,220773,79,The World Is in Your Way,album,|Dragged Under,2020-01-17,5.0,0.0,4.0,0.000112,0.419,0.862,0.0,0.39,-5.542,0.0407,0.448,156.041,0.0407,0.448,156.041
3836,5qbtHIOOPeiALZnn7QmPJN,Obvious,2020-01-27T14:31:25Z,50,222146,79,Obvious,single,|DIAMANTE,2020-01-17,5.0,1.0,3.0,0.791,0.24,0.313,0.000156,0.176,-11.476,0.033,0.131,101.673,0.033,0.131,101.673
3837,6QXieDRlH4Ofjg864USffV,Ella,2020-01-27T14:31:25Z,51,234922,79,Ella,single,|Myrkur,2020-01-14,6.0,1.0,3.0,0.000501,0.274,0.934,0.0,0.358,-5.815,0.11,0.527,101.423,0.11,0.527,101.423
3838,4qRCNQ7QeQW0U5O2efbJLc,Start Another Round,2020-01-27T14:31:25Z,7,250000,34,Viridian,album,|Temperance,2020-01-24,3.0,0.0,4.0,4.78e-05,0.399,0.968,3.75e-05,0.0765,-4.37,0.274,0.165,172.974,0.274,0.165,172.974
3839,1jZdU5TMSxVvCuj40I1kgG,Breaking Point,2020-01-27T14:31:25Z,33,214494,79,Breaking Point,single,|Downswing,2020-01-24,2.0,1.0,4.0,1.6e-05,0.441,0.979,0.0211,0.394,-5.719,0.168,0.135,139.949,0.168,0.135,139.949
3840,7cLRVHsZCpAWIAfJ6dhW98,Shock and Awe,2020-01-27T14:31:25Z,30,136560,79,Shock and Awe,single,|Vader,2020-01-24,6.0,0.0,4.0,0.000297,0.552,0.945,0.0,0.543,-5.101,0.0975,0.741,138.079,0.0975,0.741,138.079
3841,40utrr2o2Ax2wgBVrxLgWT,Doosh,2020-01-27T14:31:25Z,36,109124,79,Doosh,single,|The Hell,2020-01-17,1.0,0.0,3.0,0.783,0.344,0.365,7.48e-05,0.0605,-12.09,0.0301,0.144,79.878,0.0301,0.144,79.878
3842,2wmoADaZNpC5tqEkvOz6YO,Ghost House Heart,2020-01-27T14:31:25Z,40,179173,45,Ghost House Heart,single,|Delain,2020-01-24,5.0,0.0,4.0,0.000285,0.415,0.945,0.222,0.319,-4.354,0.0621,0.06,90.006,0.0621,0.06,90.006
3843,5KkO5dlACgEO9Jnk0w89Mz,Burning Sage,2020-01-27T14:31:25Z,26,255064,79,Burning Sage,single,|Irist,2020-01-24,5.0,0.0,4.0,0.000485,0.542,0.942,6.35e-05,0.525,-5.282,0.0699,0.574,141.96,0.0699,0.574,141.96
3844,0Fc3Mpv7q5nKLPZLCRQ5vj,Taking My Time,2020-01-27T14:31:25Z,32,310253,79,Battering Ram,album,|Battering Ram,2020-01-24,6.0,0.0,3.0,0.000279,0.357,0.981,0.151,0.0986,-3.452,0.231,0.202,112.493,0.231,0.202,112.493
